full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,Sentiment
https://t.co/1iLVmc1J0u Khofifah Indar Parawansa mengaku telah ditawari kursi menteri dalam pemerintahan presiden terpilih Prabowo Subianto-Gibran Rakabuming Raka. Namun dirinya menolak penawaran itu., Khofifah Indar Parawansa mengaku telah ditawari kursi menteri dalam pemerintahan presiden terpilih Prabowo SubiantoGibran Rakabuming Raka Namun dirinya menolak penawaran itu, khofifah indar parawansa mengaku telah ditawari kursi menteri dalam pemerintahan presiden terpilih prabowo subiantogibran rakabuming raka namun dirinya menolak penawaran itu,"['khofifah', 'indar', 'parawansa', 'mengaku', 'telah', 'ditawari', 'kursi', 'menteri', 'dalam', 'pemerintahan', 'presiden', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'namun', 'dirinya', 'menolak', 'penawaran', 'itu']","['khofifah', 'indar', 'parawansa', 'mengaku', 'ditawari', 'kursi', 'menteri', 'pemerintahan', 'presiden', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'menolak', 'penawaran']",khofifah indar parawansa mengaku ditawari kursi menteri pemerintahan presiden terpilih prabowo subiantogibran rakabuming raka menolak penawaran,
Presiden Joko Widodo Minta Prabowo-Gibran Sebagai Presiden dan Wakil Presiden Terpilih Persiapkan Diri https://t.co/jABP5nAtqQ,Presiden Joko Widodo Minta PrabowoGibran Sebagai Presiden dan Wakil Presiden Terpilih Persiapkan Diri ,presiden joko widodo minta prabowogibran sebagai presiden dan wakil presiden terpilih persiapkan diri ,"['presiden', 'joko', 'widodo', 'minta', 'prabowogibran', 'sebagai', 'presiden', 'dan', 'wakil', 'presiden', 'terpilih', 'persiapkan', 'diri']","['presiden', 'joko', 'widodo', 'prabowogibran', 'presiden', 'wakil', 'presiden', 'terpilih', 'persiapkan']",presiden joko widodo prabowogibran presiden wakil presiden terpilih persiapkan,Positive
Ketum PAN Zulhas mengenang saat awal presiden terpilih Prabowo masih mencari pendamping untuk Pilpres 2024. Dia menyebut kala itu sempat tidak mau Gibran. https://t.co/PZhuA0nf89,Ketum PAN Zulhas mengenang saat awal presiden terpilih Prabowo masih mencari pendamping untuk Pilpres  Dia menyebut kala itu sempat tidak mau Gibran ,ketum pan zulhas mengenang saat awal presiden terpilih prabowo masih mencari pendamping untuk pilpres  dia menyebut kala itu sempat tidak mau gibran ,"['ketum', 'pan', 'zulhas', 'mengenang', 'saat', 'awal', 'presiden', 'terpilih', 'prabowo', 'masih', 'mencari', 'pendamping', 'untuk', 'pilpres', 'dia', 'menyebut', 'kala', 'itu', 'sempat', 'tidak', 'mau', 'gibran']","['ketum', 'pan', 'zulhas', 'mengenang', 'presiden', 'terpilih', 'prabowo', 'mencari', 'pendamping', 'pilpres', 'menyebut', 'gibran']",ketum pan zulhas mengenang presiden terpilih prabowo mencari pendamping pilpres menyebut gibran,Positive
@R_min80 @budimandjatmiko Yes hanya cinta yg memiliki curahan rasa Amanahkan desa pd sosok yg mencintai desa dg segenap rasa bukan yg sekedar formalitas belaka Saya membawa suara rakyat desa agar mas @budimandjatmiko menjadi nakhoda @kemendespdtt Cc Presiden terpilih @prabowo Wapres @gibran_tweet,Rmin budimandjatmiko Yes hanya cinta yg memiliki curahan rasa Amanahkan desa pd sosok yg mencintai desa dg segenap rasa bukan yg sekedar formalitas belaka Saya membawa suara rakyat desa agar mas budimandjatmiko menjadi nakhoda kemendespdtt Cc Presiden terpilih prabowo Wapres gibrantweet,rmin budimandjatmiko yes hanya cinta yg memiliki curahan rasa amanahkan desa pd sosok yg mencintai desa dg segenap rasa bukan yg sekedar formalitas belaka saya membawa suara rakyat desa agar mas budimandjatmiko menjadi nakhoda kemendespdtt cc presiden terpilih prabowo wapres gibrantweet,"['rmin', 'budimandjatmiko', 'yes', 'hanya', 'cinta', 'yg', 'memiliki', 'curahan', 'rasa', 'amanahkan', 'desa', 'pd', 'sosok', 'yg', 'mencintai', 'desa', 'dg', 'segenap', 'rasa', 'bukan', 'yg', 'sekedar', 'formalitas', 'belaka', 'saya', 'membawa', 'suara', 'rakyat', 'desa', 'agar', 'mas', 'budimandjatmiko', 'menjadi', 'nakhoda', 'kemendespdtt', 'cc', 'presiden', 'terpilih', 'prabowo', 'wapres', 'gibrantweet']","['rmin', 'budimandjatmiko', 'yes', 'cinta', 'yg', 'memiliki', 'curahan', 'amanahkan', 'desa', 'pd', 'sosok', 'yg', 'mencintai', 'desa', 'dg', 'segenap', 'yg', 'sekedar', 'formalitas', 'belaka', 'membawa', 'suara', 'rakyat', 'desa', 'mas', 'budimandjatmiko', 'nakhoda', 'kemendespdtt', 'cc', 'presiden', 'terpilih', 'prabowo', 'wapres', 'gibrantweet']",rmin budimandjatmiko yes cinta yg memiliki curahan amanahkan desa pd sosok yg mencintai desa dg segenap yg sekedar formalitas belaka membawa suara rakyat desa mas budimandjatmiko nakhoda kemendespdtt cc presiden terpilih prabowo wapres gibrantweet,Positive
Gugatan Ke PTUN Tidak Akan Menunda Pelantikan Prabowo - Gibran Sebagai Presiden Dan Wapres Terpilih. Ribka Bidan Ester Agnes Monica Jorji Alfamart Apri https://t.co/PDJy5MuJbE,Gugatan Ke PTUN Tidak Akan Menunda Pelantikan Prabowo  Gibran Sebagai Presiden Dan Wapres Terpilih Ribka Bidan Ester Agnes Monica Jorji Alfamart Apri ,gugatan ke ptun tidak akan menunda pelantikan prabowo  gibran sebagai presiden dan wapres terpilih ribka bidan ester agnes monica jorji alfamart apri ,"['gugatan', 'ke', 'ptun', 'tidak', 'akan', 'menunda', 'pelantikan', 'prabowo', 'gibran', 'sebagai', 'presiden', 'dan', 'wapres', 'terpilih', 'ribka', 'bidan', 'ester', 'agnes', 'monica', 'jorji', 'alfamart', 'apri']","['gugatan', 'ptun', 'menunda', 'pelantikan', 'prabowo', 'gibran', 'presiden', 'wapres', 'terpilih', 'ribka', 'bidan', 'ester', 'agnes', 'monica', 'jorji', 'alfamart', 'apri']",gugatan ptun menunda pelantikan prabowo gibran presiden wapres terpilih ribka bidan ester agnes monica jorji alfamart apri,Negative
Dalam menyusun daftar menteri Gibran dan Presiden terpilih Prabowo Subianto memastikan akan meminta nasihat dari tokoh-tokoh bangsa termasuk dari Ketua Umum PDIP Megawati Soekarnoputri. https://t.co/fhjD6ab54J #gibran #PrabowoGibran https://t.co/781OEiUDzc,Dalam menyusun daftar menteri Gibran dan Presiden terpilih Prabowo Subianto memastikan akan meminta nasihat dari tokohtokoh bangsa termasuk dari Ketua Umum PDIP Megawati Soekarnoputri  gibran PrabowoGibran ,dalam menyusun daftar menteri gibran dan presiden terpilih prabowo subianto memastikan akan meminta nasihat dari tokohtokoh bangsa termasuk dari ketua umum pdip megawati soekarnoputri  gibran prabowogibran ,"['dalam', 'menyusun', 'daftar', 'menteri', 'gibran', 'dan', 'presiden', 'terpilih', 'prabowo', 'subianto', 'memastikan', 'akan', 'meminta', 'nasihat', 'dari', 'tokohtokoh', 'bangsa', 'termasuk', 'dari', 'ketua', 'umum', 'pdip', 'megawati', 'soekarnoputri', 'gibran', 'prabowogibran']","['menyusun', 'daftar', 'menteri', 'gibran', 'presiden', 'terpilih', 'prabowo', 'subianto', 'nasihat', 'tokohtokoh', 'bangsa', 'ketua', 'pdip', 'megawati', 'soekarnoputri', 'gibran', 'prabowogibran']",menyusun daftar menteri gibran presiden terpilih prabowo subianto nasihat tokohtokoh bangsa ketua pdip megawati soekarnoputri gibran prabowogibran,
Menteri PPN/Bappenas @Suharso_M mengatakan pihaknya sdh berkomunikasi dg tim dari Presiden terpilih Prabowo Subianto terkait sinkronisasi program Asta Cita dari Prabowo-Gibran #BappenasAdalahKita ---- Bidan Agnes Monica Marselino Guinea #letsdance https://t.co/ffXPbrM161 https://t.co/CTOS4c5HuZ,Menteri PPNBappenas SuharsoM mengatakan pihaknya sdh berkomunikasi dg tim dari Presiden terpilih Prabowo Subianto terkait sinkronisasi program Asta Cita dari PrabowoGibran BappenasAdalahKita  Bidan Agnes Monica Marselino Guinea letsdance  ,menteri ppnbappenas suharsom mengatakan pihaknya sdh berkomunikasi dg tim dari presiden terpilih prabowo subianto terkait sinkronisasi program asta cita dari prabowogibran bappenasadalahkita  bidan agnes monica marselino guinea letsdance  ,"['menteri', 'ppnbappenas', 'suharsom', 'mengatakan', 'pihaknya', 'sdh', 'berkomunikasi', 'dg', 'tim', 'dari', 'presiden', 'terpilih', 'prabowo', 'subianto', 'terkait', 'sinkronisasi', 'program', 'asta', 'cita', 'dari', 'prabowogibran', 'bappenasadalahkita', 'bidan', 'agnes', 'monica', 'marselino', 'guinea', 'letsdance']","['menteri', 'ppnbappenas', 'suharsom', 'sdh', 'berkomunikasi', 'dg', 'tim', 'presiden', 'terpilih', 'prabowo', 'subianto', 'terkait', 'sinkronisasi', 'program', 'asta', 'cita', 'prabowogibran', 'bappenasadalahkita', 'bidan', 'agnes', 'monica', 'marselino', 'guinea', 'letsdance']",menteri ppnbappenas suharsom sdh berkomunikasi dg tim presiden terpilih prabowo subianto terkait sinkronisasi program asta cita prabowogibran bappenasadalahkita bidan agnes monica marselino guinea letsdance,
Wakil Presiden (Wapres) terpilih Gibran Rakabuming Raka menegaskan bersama Presiden terpilih Prabowo Subianto bakal langsung bekerja usai dilantik bulan Oktober 2024 nanti. https://t.co/AtrneVE52t,Wakil Presiden Wapres terpilih Gibran Rakabuming Raka menegaskan bersama Presiden terpilih Prabowo Subianto bakal langsung bekerja usai dilantik bulan Oktober  nanti ,wakil presiden wapres terpilih gibran rakabuming raka menegaskan bersama presiden terpilih prabowo subianto bakal langsung bekerja usai dilantik bulan oktober  nanti ,"['wakil', 'presiden', 'wapres', 'terpilih', 'gibran', 'rakabuming', 'raka', 'menegaskan', 'bersama', 'presiden', 'terpilih', 'prabowo', 'subianto', 'bakal', 'langsung', 'bekerja', 'usai', 'dilantik', 'bulan', 'oktober', 'nanti']","['wakil', 'presiden', 'wapres', 'terpilih', 'gibran', 'rakabuming', 'raka', 'presiden', 'terpilih', 'prabowo', 'subianto', 'langsung', 'dilantik', 'oktober']",wakil presiden wapres terpilih gibran rakabuming raka presiden terpilih prabowo subianto langsung dilantik oktober,Positive
Menteri PPN/Bappenas @Suharso_M mengatakan pihaknya sdh berkomunikasi dg tim dari Presiden terpilih Prabowo Subianto terkait sinkronisasi program Asta Cita dari Prabowo-Gibran #BappenasAdalahKita ---- Bidan Agnes Monica Marselino Guinea #letsdance https://t.co/4pWvPEeTEv https://t.co/aAyDoywKrb,Menteri PPNBappenas SuharsoM mengatakan pihaknya sdh berkomunikasi dg tim dari Presiden terpilih Prabowo Subianto terkait sinkronisasi program Asta Cita dari PrabowoGibran BappenasAdalahKita  Bidan Agnes Monica Marselino Guinea letsdance  ,menteri ppnbappenas suharsom mengatakan pihaknya sdh berkomunikasi dg tim dari presiden terpilih prabowo subianto terkait sinkronisasi program asta cita dari prabowogibran bappenasadalahkita  bidan agnes monica marselino guinea letsdance  ,"['menteri', 'ppnbappenas', 'suharsom', 'mengatakan', 'pihaknya', 'sdh', 'berkomunikasi', 'dg', 'tim', 'dari', 'presiden', 'terpilih', 'prabowo', 'subianto', 'terkait', 'sinkronisasi', 'program', 'asta', 'cita', 'dari', 'prabowogibran', 'bappenasadalahkita', 'bidan', 'agnes', 'monica', 'marselino', 'guinea', 'letsdance']","['menteri', 'ppnbappenas', 'suharsom', 'sdh', 'berkomunikasi', 'dg', 'tim', 'presiden', 'terpilih', 'prabowo', 'subianto', 'terkait', 'sinkronisasi', 'program', 'asta', 'cita', 'prabowogibran', 'bappenasadalahkita', 'bidan', 'agnes', 'monica', 'marselino', 'guinea', 'letsdance']",menteri ppnbappenas suharsom sdh berkomunikasi dg tim presiden terpilih prabowo subianto terkait sinkronisasi program asta cita prabowogibran bappenasadalahkita bidan agnes monica marselino guinea letsdance,
Menteri PPN/Kepala Bappenas @Suharso_M mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih @prabowo - @gibran_tweet #BappenasAdalahKita #suharsomonoarfa https://t.co/SYffwyVGWq Bidan Elkan Agnes Monica Pagiii Alfamart Jorji Marceng Fatherless Morningg Fadia https://t.co/UoXTFbkMsw,Menteri PPNKepala Bappenas SuharsoM mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih prabowo  gibrantweet BappenasAdalahKita suharsomonoarfa  Bidan Elkan Agnes Monica Pagiii Alfamart Jorji Marceng Fatherless Morningg Fadia ,menteri ppnkepala bappenas suharsom mengatakan pihaknya sdah berkomunikasi dgn tim dari presiden terpilih prabowo  gibrantweet bappenasadalahkita suharsomonoarfa  bidan elkan agnes monica pagiii alfamart jorji marceng fatherless morningg fadia ,"['menteri', 'ppnkepala', 'bappenas', 'suharsom', 'mengatakan', 'pihaknya', 'sdah', 'berkomunikasi', 'dgn', 'tim', 'dari', 'presiden', 'terpilih', 'prabowo', 'gibrantweet', 'bappenasadalahkita', 'suharsomonoarfa', 'bidan', 'elkan', 'agnes', 'monica', 'pagiii', 'alfamart', 'jorji', 'marceng', 'fatherless', 'morningg', 'fadia']","['menteri', 'ppnkepala', 'bappenas', 'suharsom', 'sdah', 'berkomunikasi', 'dgn', 'tim', 'presiden', 'terpilih', 'prabowo', 'gibrantweet', 'bappenasadalahkita', 'suharsomonoarfa', 'bidan', 'elkan', 'agnes', 'monica', 'pagiii', 'alfamart', 'jorji', 'marceng', 'fatherless', 'morningg', 'fadia']",menteri ppnkepala bappenas suharsom sdah berkomunikasi dgn tim presiden terpilih prabowo gibrantweet bappenasadalahkita suharsomonoarfa bidan elkan agnes monica pagiii alfamart jorji marceng fatherless morningg fadia,
Presiden Joko Widodo (Jokowi) menegaskan dirinya dilarang ikut campur dalam pembentukan kabinet pemerintahan baru di Bawah kepemimpinan presiden RI dan wakil terpilih Prabowo Subianto-Gibran Rakabuming Raka. . Jokowi mengatakan jika tak dimintai saran oleh Prabowo maka tak https://t.co/JGXz6rQE7P,Presiden Joko Widodo Jokowi menegaskan dirinya dilarang ikut campur dalam pembentukan kabinet pemerintahan baru di Bawah kepemimpinan presiden RI dan wakil terpilih Prabowo SubiantoGibran Rakabuming Raka  Jokowi mengatakan jika tak dimintai saran oleh Prabowo maka tak ,presiden joko widodo jokowi menegaskan dirinya dilarang ikut campur dalam pembentukan kabinet pemerintahan baru di bawah kepemimpinan presiden ri dan wakil terpilih prabowo subiantogibran rakabuming raka  jokowi mengatakan jika tak dimintai saran oleh prabowo maka tak ,"['presiden', 'joko', 'widodo', 'jokowi', 'menegaskan', 'dirinya', 'dilarang', 'ikut', 'campur', 'dalam', 'pembentukan', 'kabinet', 'pemerintahan', 'baru', 'di', 'bawah', 'kepemimpinan', 'presiden', 'ri', 'dan', 'wakil', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'jokowi', 'mengatakan', 'jika', 'tak', 'dimintai', 'saran', 'oleh', 'prabowo', 'maka', 'tak']","['presiden', 'joko', 'widodo', 'jokowi', 'dilarang', 'campur', 'pembentukan', 'kabinet', 'pemerintahan', 'kepemimpinan', 'presiden', 'ri', 'wakil', 'terpilih', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'jokowi', 'saran', 'prabowo']",presiden joko widodo jokowi dilarang campur pembentukan kabinet pemerintahan kepemimpinan presiden ri wakil terpilih prabowo subiantogibran rakabuming raka jokowi saran prabowo,Positive
#Foto Presiden-wapres terpilih Prabowo Subianto dan Gibran Rakabuming bersama Relawan Sahabat Bang Ara menggelar donor darah-donasi dalam rangka syukuran kemenangannya. &gt;&gt; https://t.co/hTQIfjxac8 Foto: Dok. Sahabat Bang Ara #detikcom #prabowogibran #donordarah #donasi https://t.co/KxkMfrWnmu,Foto Presidenwapres terpilih Prabowo Subianto dan Gibran Rakabuming bersama Relawan Sahabat Bang Ara menggelar donor darahdonasi dalam rangka syukuran kemenangannya gtgt  Foto Dok Sahabat Bang Ara detikcom prabowogibran donordarah donasi ,foto presidenwapres terpilih prabowo subianto dan gibran rakabuming bersama relawan sahabat bang ara menggelar donor darahdonasi dalam rangka syukuran kemenangannya gtgt  foto dok sahabat bang ara detikcom prabowogibran donordarah donasi ,"['foto', 'presidenwapres', 'terpilih', 'prabowo', 'subianto', 'dan', 'gibran', 'rakabuming', 'bersama', 'relawan', 'sahabat', 'bang', 'ara', 'menggelar', 'donor', 'darahdonasi', 'dalam', 'rangka', 'syukuran', 'kemenangannya', 'gtgt', 'foto', 'dok', 'sahabat', 'bang', 'ara', 'detikcom', 'prabowogibran', 'donordarah', 'donasi']","['foto', 'presidenwapres', 'terpilih', 'prabowo', 'subianto', 'gibran', 'rakabuming', 'relawan', 'sahabat', 'bang', 'ara', 'menggelar', 'donor', 'darahdonasi', 'rangka', 'syukuran', 'kemenangannya', 'gtgt', 'foto', 'dok', 'sahabat', 'bang', 'ara', 'detikcom', 'prabowogibran', 'donordarah', 'donasi']",foto presidenwapres terpilih prabowo subianto gibran rakabuming relawan sahabat bang ara menggelar donor darahdonasi rangka syukuran kemenangannya gtgt foto dok sahabat bang ara detikcom prabowogibran donordarah donasi,Positive
Jokowi menegaskan susunan kabinet pada pemerintahan Prabowo Subianto-Gibran Rakabuming Raka merupakan hak prerogatif keduanya sebagai Presiden dan Wakil Terpilih. https://t.co/JGY8X5CUzH,Jokowi menegaskan susunan kabinet pada pemerintahan Prabowo SubiantoGibran Rakabuming Raka merupakan hak prerogatif keduanya sebagai Presiden dan Wakil Terpilih ,jokowi menegaskan susunan kabinet pada pemerintahan prabowo subiantogibran rakabuming raka merupakan hak prerogatif keduanya sebagai presiden dan wakil terpilih ,"['jokowi', 'menegaskan', 'susunan', 'kabinet', 'pada', 'pemerintahan', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'merupakan', 'hak', 'prerogatif', 'keduanya', 'sebagai', 'presiden', 'dan', 'wakil', 'terpilih']","['jokowi', 'susunan', 'kabinet', 'pemerintahan', 'prabowo', 'subiantogibran', 'rakabuming', 'raka', 'hak', 'prerogatif', 'presiden', 'wakil', 'terpilih']",jokowi susunan kabinet pemerintahan prabowo subiantogibran rakabuming raka hak prerogatif presiden wakil terpilih,
Menteri PPN/Kepala Bappenas @Suharso_M mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih @prabowo - @gibran_tweet #BappenasAdalahKita #suharsomonoarfa https://t.co/5ulKaEDmM5 ____ #الهلال_التعاون CNN Elon Musk Al Jazeera #letsdance japan Piala Asia https://t.co/un0TdojVgS,Menteri PPNKepala Bappenas SuharsoM mengatakan pihaknya sdah berkomunikasi dgn tim dari Presiden terpilih prabowo  gibrantweet BappenasAdalahKita suharsomonoarfa    CNN Elon Musk Al Jazeera letsdance japan Piala Asia ,menteri ppnkepala bappenas suharsom mengatakan pihaknya sdah berkomunikasi dgn tim dari presiden terpilih prabowo  gibrantweet bappenasadalahkita suharsomonoarfa    cnn elon musk al jazeera letsdance japan piala asia ,"['menteri', 'ppnkepala', 'bappenas', 'suharsom', 'mengatakan', 'pihaknya', 'sdah', 'berkomunikasi', 'dgn', 'tim', 'dari', 'presiden', 'terpilih', 'prabowo', 'gibrantweet', 'bappenasadalahkita', 'suharsomonoarfa', 'cnn', 'elon', 'musk', 'al', 'jazeera', 'letsdance', 'japan', 'piala', 'asia']","['menteri', 'ppnkepala', 'bappenas', 'suharsom', 'sdah', 'berkomunikasi', 'dgn', 'tim', 'presiden', 'terpilih', 'prabowo', 'gibrantweet', 'bappenasadalahkita', 'suharsomonoarfa', 'cnn', 'elon', 'musk', 'al', 'jazeera', 'letsdance', 'japan', 'piala', 'asia']",menteri ppnkepala bappenas suharsom sdah berkomunikasi dgn tim presiden terpilih prabowo gibrantweet bappenasadalahkita suharsomonoarfa cnn elon musk al jazeera letsdance japan piala asia,
Presiden Jokowi angkat bicara terkait penyusunan kabinet Prabowo-Gibran. Jokowi menegaskan bahwa susunan Kabinet Pemerintahan Prabowo-Gibran adalah hak presiden terpilih. https://t.co/tNwz36W7zs https://t.co/4joD3UtNfE,Presiden Jokowi angkat bicara terkait penyusunan kabinet PrabowoGibran Jokowi menegaskan bahwa susunan Kabinet Pemerintahan PrabowoGibran adalah hak presiden terpilih  ,presiden jokowi angkat bicara terkait penyusunan kabinet prabowogibran jokowi menegaskan bahwa susunan kabinet pemerintahan prabowogibran adalah hak presiden terpilih  ,"['presiden', 'jokowi', 'angkat', 'bicara', 'terkait', 'penyusunan', 'kabinet', 'prabowogibran', 'jokowi', 'menegaskan', 'bahwa', 'susunan', 'kabinet', 'pemerintahan', 'prabowogibran', 'adalah', 'hak', 'presiden', 'terpilih']","['presiden', 'jokowi', 'angkat', 'bicara', 'terkait', 'penyusunan', 'kabinet', 'prabowogibran', 'jokowi', 'susunan', 'kabinet', 'pemerintahan', 'prabowogibran', 'hak', 'presiden', 'terpilih']",presiden jokowi angkat bicara terkait penyusunan kabinet prabowogibran jokowi susunan kabinet pemerintahan prabowogibran hak presiden terpilih,
KPU telah menetapkan Prabowo-Gibran Sebagai Presiden Terpilih 2024. https://t.co/rz106ZbFJ6,KPU telah menetapkan PrabowoGibran Sebagai Presiden Terpilih  ,kpu telah menetapkan prabowogibran sebagai presiden terpilih  ,"['kpu', 'telah', 'menetapkan', 'prabowogibran', 'sebagai', 'presiden', 'terpilih']","['kpu', 'menetapkan', 'prabowogibran', 'presiden', 'terpilih']",kpu menetapkan prabowogibran presiden terpilih,
